24.230000,0.000000 
24.510000,0.056250 
24.049999,0.131250 
24.170000,0.206250 
24.330000,0.281250 
24.469999,0.356250 
24.090000,0.431250 
24.629999,0.506250 
24.410000,0.581250 
24.410000,0.656250 
24.469999,0.731250 
24.110001,0.806250 
24.170000,0.862500 
24.330000,0.937500 
24.090000,1.012500 
24.270000,1.087500 
24.410000,1.162500 
24.230000,1.237500 
24.469999,1.312500 
24.510000,1.387500 
24.629999,1.462500 
24.510000,1.537500 
24.450001,1.612500 
24.230000,1.668750 
24.170000,1.743750 
24.350000,1.818750 
24.290001,1.893750 
24.709999,1.968750 
24.629999,2.043750 
24.450001,2.118750 
24.889999,2.193750 
24.330000,2.268750 
24.469999,2.343750 
24.450001,2.418750 
24.650000,2.475000 
24.809999,2.550000 
24.170000,2.625000 
25.129999,2.700000 
24.809999,2.775000 
25.010000,2.850000 
24.990000,2.925000 
24.870001,3.000000 
24.690001,3.075000 
24.809999,3.150000 
24.709999,3.225000 
24.889999,3.300000 
25.010000,3.356250 
25.049999,3.431250 
25.129999,3.506250 
25.309999,3.581250 
25.850000,3.656250 
26.030001,3.731250 
25.990000,3.806250 
25.670000,3.881250 
25.730000,3.956250 
25.750000,4.031250 
25.930000,4.106250 
28.230000,4.162500 
28.510000,4.237500 
28.570000,4.312500 
28.570000,4.387500 
28.770000,4.462500 
28.750000,4.537500 
29.290001,4.612500 
29.830000,4.687500 
31.410000,4.762500 
37.009998,4.837500 
37.830002,4.912500 
37.770000,4.968750 
39.130001,5.043750 
39.049999,5.118750 
40.009998,5.193750 
43.490002,5.268750 
44.930000,5.343750 
46.470001,5.418750 
46.369999,5.493750 
46.610001,5.568750 
54.590000,5.643750 
53.130001,5.718750 
53.529999,5.775000 
53.669998,5.850000 
53.529999,5.925000 
63.189999,6.000000 
64.050003,6.075000 
63.830002,6.150000 
64.070000,6.225000 
63.930000,6.300000 
63.709999,6.375000 
63.529999,6.450000 
63.349998,6.525000 
67.010002,6.600000 
67.150002,6.656250 
66.949997,6.731250 
67.650002,6.806250 
74.690002,6.881250 
73.769997,6.956250 
73.730003,7.031250 
73.410004,7.106250 
73.349998,7.181250 
73.949997,7.256250 
74.230003,7.331250 
74.029999,7.406250 
78.470001,7.462500 
77.010002,7.537500 
77.269997,7.612500 
79.389999,7.687500 
79.070000,7.762500 
81.410004,7.837500 
81.330002,7.912500 
81.370003,7.987500 
84.550003,8.062500 
84.089996,8.137500 
84.570000,8.212500 
85.790001,8.268750 
88.510002,8.343750 
87.570000,8.418750 
88.309998,8.493750 
88.930000,8.568750 
89.190002,8.643750 
90.349998,8.718750 
91.010002,8.793750 
91.209999,8.868750 
92.089996,8.943750 
92.089996,9.018750 
92.169998,9.075000 
92.449997,9.150000 
91.550003,9.225000 
91.330002,9.300000 
91.470001,9.375000 
91.110001,9.450000 
82.169998,9.525000 
87.610001,9.600000 
87.430000,9.675000 
84.970001,9.750000 
68.269997,9.825000 
80.230003,9.900000 
77.809998,9.956250 
78.050003,10.031250 
72.529999,10.106250 
64.650002,10.181250 
66.169998,10.256250 
63.630001,10.331250 
42.689999,10.406250 
51.230000,10.481250 
49.950001,10.556250 
46.130001,10.631250 
48.070000,10.706250 
38.750000,10.762500 
37.830002,10.837500 
38.189999,10.912500 
34.430000,10.987500 
29.250000,11.062500 
31.549999,11.137500 
30.629999,11.212500 
29.370001,11.287500 
30.190001,11.362500 
28.950001,11.437500 
28.889999,11.512500 
28.650000,11.568750 
31.809999,11.643750 
29.350000,11.718750 
30.049999,11.793750 
30.969999,11.868750 
30.790001,11.943750 
32.330002,12.018750 
32.709999,12.093750 
32.529999,12.168750 
34.029999,12.243750 
34.689999,12.318750 
34.450001,12.375000 
34.910000,12.450000 
34.630001,12.525000 
34.849998,12.600000 
34.830002,12.675000 
34.310001,12.750000 
34.290001,12.825000 
33.490002,12.900000 
33.430000,12.975000 
33.290001,13.050000 
31.750000,13.125000 
31.389999,13.200000 
31.969999,13.256250 
31.330000,13.331250 
29.190001,13.406250 
29.389999,13.481250 
29.190001,13.556250 
28.709999,13.631250 
28.570000,13.706250 
27.430000,13.781250 
27.410000,13.856250 
27.150000,13.931250 
27.090000,14.006250 
26.309999,14.062500 
26.370001,14.137500 
26.150000,14.212500 
25.790001,14.287500 
25.530001,14.362500 
25.870001,14.437500 
25.809999,14.512500 
25.549999,14.587500 
25.790001,14.662500 
25.610001,14.737500 
25.690001,14.812500 
25.410000,14.868750 
25.430000,14.943750 
25.290001,15.018750 
25.410000,15.093750 
25.530001,15.168750 
25.790001,15.243750 
25.750000,15.318750 
26.030001,15.393750 
25.629999,15.468750 
25.930000,15.543750 
26.030001,15.618750 
25.930000,15.675000 
26.350000,15.750000 
26.770000,15.825000 
26.270000,15.900000 
26.549999,15.975000 
26.350000,16.049999 
26.670000,16.125000 
26.969999,16.200001 
27.110001,16.275000 
26.790001,16.350000 
27.090000,16.424999 
27.469999,16.500000 
27.290001,16.556250 
27.430000,16.631250 
27.410000,16.706249 
27.410000,16.781250 
27.410000,16.856251 
27.530001,16.931250 
27.670000,17.006250 
27.910000,17.081249 
