23.290001,0.000000 
24.290001,0.056250 
24.469999,0.131250 
24.590000,0.206250 
24.150000,0.281250 
24.629999,0.356250 
24.150000,0.431250 
24.330000,0.506250 
24.570000,0.581250 
24.350000,0.656250 
23.690001,0.731250 
24.209999,0.806250 
24.090000,0.862500 
24.270000,0.937500 
24.350000,1.012500 
24.650000,1.087500 
24.230000,1.162500 
24.290001,1.237500 
24.350000,1.312500 
24.209999,1.387500 
24.709999,1.462500 
24.170000,1.537500 
24.750000,1.612500 
24.170000,1.668750 
24.570000,1.743750 
24.290001,1.818750 
24.410000,1.893750 
24.570000,1.968750 
24.469999,2.043750 
24.870001,2.118750 
24.809999,2.193750 
25.809999,2.268750 
25.549999,2.343750 
25.049999,2.418750 
24.530001,2.475000 
24.690001,2.550000 
24.889999,2.625000 
25.110001,2.700000 
25.530001,2.775000 
24.950001,2.850000 
25.170000,2.925000 
25.170000,3.000000 
24.930000,3.075000 
25.610001,3.150000 
25.110001,3.225000 
25.290001,3.300000 
25.490000,3.356250 
25.870001,3.431250 
25.190001,3.506250 
25.350000,3.581250 
25.049999,3.656250 
26.490000,3.731250 
26.209999,3.806250 
25.590000,3.881250 
26.110001,3.956250 
25.610001,4.031250 
26.030001,4.106250 
28.629999,4.162500 
27.990000,4.237500 
27.809999,4.312500 
28.070000,4.387500 
28.309999,4.462500 
28.430000,4.537500 
28.309999,4.612500 
28.430000,4.687500 
29.290001,4.762500 
37.330002,4.837500 
37.009998,4.912500 
36.889999,4.968750 
37.049999,5.043750 
37.529999,5.118750 
37.610001,5.193750 
37.990002,5.268750 
42.189999,5.343750 
42.869999,5.418750 
43.869999,5.493750 
44.849998,5.568750 
46.529999,5.643750 
50.750000,5.718750 
51.250000,5.775000 
51.029999,5.850000 
54.430000,5.925000 
60.189999,6.000000 
60.209999,6.075000 
60.410000,6.150000 
60.310001,6.225000 
61.270000,6.300000 
60.910000,6.375000 
62.470001,6.450000 
68.690002,6.525000 
69.250000,6.600000 
68.870003,6.656250 
69.389999,6.731250 
73.970001,6.806250 
73.110001,6.881250 
73.690002,6.956250 
74.250000,7.031250 
79.610001,7.106250 
82.070000,7.181250 
81.589996,7.256250 
81.750000,7.331250 
82.169998,7.406250 
83.150002,7.462500 
83.870003,7.537500 
83.949997,7.612500 
84.930000,7.687500 
89.809998,7.762500 
87.790001,7.837500 
88.209999,7.912500 
89.769997,7.987500 
92.209999,8.062500 
90.709999,8.137500 
91.089996,8.212500 
91.190002,8.268750 
92.489998,8.343750 
92.510002,8.418750 
92.370003,8.493750 
92.269997,8.568750 
94.150002,8.643750 
93.029999,8.718750 
93.129997,8.793750 
93.430000,8.868750 
93.029999,8.943750 
92.449997,9.018750 
92.510002,9.075000 
92.169998,9.150000 
91.949997,9.225000 
90.889999,9.300000 
90.449997,9.375000 
88.269997,9.450000 
89.070000,9.525000 
85.050003,9.600000 
84.349998,9.675000 
82.029999,9.750000 
83.129997,9.825000 
74.150002,9.900000 
75.750000,9.956250 
75.309998,10.031250 
52.230000,10.106250 
62.730000,10.181250 
61.310001,10.256250 
59.650002,10.331250 
45.570000,10.406250 
49.189999,10.481250 
47.110001,10.556250 
44.650002,10.631250 
32.709999,10.706250 
37.590000,10.762500 
36.770000,10.837500 
36.009998,10.912500 
32.970001,10.987500 
28.650000,11.062500 
30.330000,11.137500 
30.389999,11.212500 
29.370001,11.287500 
28.389999,11.362500 
28.010000,11.437500 
28.129999,11.512500 
28.750000,11.568750 
28.910000,11.643750 
28.990000,11.718750 
29.030001,11.793750 
30.730000,11.868750 
30.809999,11.943750 
32.410000,12.018750 
32.470001,12.093750 
33.509998,12.168750 
34.770000,12.243750 
34.549999,12.318750 
35.049999,12.375000 
35.349998,12.450000 
34.590000,12.525000 
35.290001,12.600000 
35.689999,12.675000 
35.270000,12.750000 
33.990002,12.825000 
34.849998,12.900000 
34.230000,12.975000 
34.430000,13.050000 
31.670000,13.125000 
31.889999,13.200000 
32.910000,13.256250 
32.189999,13.331250 
30.629999,13.406250 
30.230000,13.481250 
30.730000,13.556250 
30.090000,13.631250 
26.990000,13.706250 
28.049999,13.781250 
27.790001,13.856250 
28.450001,13.931250 
27.049999,14.006250 
26.709999,14.062500 
26.930000,14.137500 
26.650000,14.212500 
26.270000,14.287500 
25.990000,14.362500 
25.930000,14.437500 
26.270000,14.512500 
25.690001,14.587500 
25.750000,14.662500 
25.490000,14.737500 
25.670000,14.812500 
25.309999,14.868750 
26.030001,14.943750 
25.070000,15.018750 
24.990000,15.093750 
25.730000,15.168750 
25.690001,15.243750 
25.250000,15.318750 
25.790001,15.393750 
25.610001,15.468750 
25.870001,15.543750 
25.610001,15.618750 
25.530001,15.675000 
25.530001,15.750000 
25.629999,15.825000 
25.809999,15.900000 
25.910000,15.975000 
26.290001,16.049999 
26.590000,16.125000 
26.410000,16.200001 
26.309999,16.275000 
26.730000,16.350000 
26.590000,16.424999 
26.830000,16.500000 
26.309999,16.556250 
26.910000,16.631250 
27.030001,16.706249 
27.309999,16.781250 
27.410000,16.856251 
27.530001,16.931250 
27.790001,17.006250 
27.090000,17.081249 
28.170000,17.156250 
27.930000,17.231251 
28.370001,17.306250 
28.230000,17.362499 
27.930000,17.437500 
28.270000,17.512501 
28.389999,17.587500 
28.230000,17.662500 
28.309999,17.737499 
27.610001,17.812500 
28.450001,17.887501 
28.469999,17.962500 
28.070000,18.037500 
27.870001,18.112499 
28.129999,18.168751 
28.469999,18.243750 
28.469999,18.318750 
28.590000,18.393749 
28.389999,18.468750 
28.450001,18.543751 
28.270000,18.618750 
28.270000,18.693750 
28.389999,18.768749 
27.730000,18.843750 
28.830000,18.918751 
27.930000,18.975000 
27.809999,19.049999 
27.049999,19.125000 
27.370001,19.200001 
27.290001,19.275000 
27.250000,19.350000 
26.990000,19.424999 
26.610001,19.500000 
26.770000,19.575001 
27.170000,19.650000 
26.209999,19.725000 
26.209999,19.799999 
26.309999,19.856251 
26.090000,19.931250 
25.930000,20.006250 
25.549999,20.081249 
25.590000,20.156250 
25.490000,20.231251 
24.110001,20.306250 
24.750000,20.381250 
24.809999,20.456249 
24.270000,20.531250 
24.570000,20.606251 
23.990000,20.662500 
23.690001,20.737499 
23.690001,20.812500 
24.270000,20.887501 
23.590000,20.962500 
23.510000,21.037500 
24.030001,21.112499 
23.850000,21.187500 
23.990000,21.262501 
24.110001,21.337500 
24.570000,21.412500 
24.290001,21.468750 
23.350000,21.543751 
23.809999,21.618750 
24.410000,21.693750 
23.410000,21.768749 
23.790001,21.843750 
24.209999,21.918751 
