22.41,33.69,32.28,32.28,31.07,31.07,30.27,30.27,30.38,30.38,29.89,29.89,27.74,27.74,26.59,26.59,25.28,25.28,25.28,25.28,25.16,25.16,25.16,25.16,25.00,25.00,25.00,25.00,24.69,24.69,24.69,24.69,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
24.33,35.65,34.61,34.61,34.34,34.34,32.66,32.66,30.86,33.74,32.06,32.06,30.57,28.30,29.05,26.97,25.73,25.73,25.73,25.73,25.16,25.16,25.16,25.16,25.00,25.00,25.00,25.00,25.31,25.31,25.31,25.31,24.54,24.54,24.54,24.54,24.54,24.54,24.11,24.11,24.36,24.36,24.36,24.36,24.36,24.36,24.77,24.77,24.16,24.16,24.16,24.16,24.74,23.59,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
22.33,37.65,36.67,36.67,34.34,34.34,34.42,34.42,30.86,33.74,33.52,33.52,31.90,29.63,29.05,26.97,25.73,25.73,25.73,25.73,25.16,25.16,25.16,25.16,25.00,25.00,25.00,25.00,25.31,25.31,25.31,25.31,24.54,24.54,24.54,24.54,24.54,24.54,24.97,24.97,24.36,24.36,24.36,24.36,24.36,24.36,23.95,23.95,24.16,24.16,24.16,24.16,23.59,24.74,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
40.60,40.60,32.44,38.91,37.41,36.59,37.00,37.00,36.89,36.89,35.92,35.05,29.63,32.99,31.23,30.27,27.07,27.07,25.52,25.52,25.16,25.16,25.16,25.16,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,23.68,23.68,24.16,24.16,24.16,24.16,24.16,24.16,23.34,24.47,24.40,23.42,24.57,24.57,24.16,24.16
32.44,32.44,38.91,32.44,37.41,36.59,37.00,37.00,36.89,36.89,35.92,35.05,32.04,30.58,30.75,27.93,27.07,27.07,25.52,25.52,25.16,25.16,25.16,25.16,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.65,24.65,24.16,24.16,24.16,24.16,24.16,24.16,24.47,23.34,24.40,23.42,23.76,23.76,24.16,24.16
40.77,41.41,32.44,39.48,38.73,38.73,38.16,38.16,31.40,31.40,37.55,37.55,35.91,28.10,33.71,28.91,30.03,24.11,25.52,25.52,25.59,25.59,25.59,25.59,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.42,24.42,24.42,24.42,24.16,24.16,24.16,24.16
32.44,40.97,39.48,32.44,37.59,37.59,38.16,38.16,38.27,38.27,37.55,37.55,28.10,28.10,33.71,28.91,27.98,26.16,25.52,25.52,25.59,25.59,25.59,25.59,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.42,24.42,24.42,24.42,24.16,24.16,24.16,24.16
41.51,41.51,39.96,38.75,38.60,38.60,38.60,38.60,39.37,39.37,38.17,35.69,30.93,34.33,33.57,32.63,28.17,28.17,26.23,26.23,25.48,25.48,25.06,25.90,25.19,25.19,25.19,25.19,25.19,25.19,25.19,25.19,24.53,24.53,24.54,24.54,24.26,24.26,24.82,24.82,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,23.73,24.60
36.72,41.31,39.96,38.75,38.60,38.60,38.60,38.60,39.37,39.37,35.69,38.17,30.93,34.33,31.69,32.63,28.17,28.17,26.23,26.23,25.48,25.48,25.90,25.06,25.19,25.19,25.19,25.19,25.19,25.19,25.19,25.19,24.53,24.53,24.54,24.54,24.26,24.26,24.82,24.82,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,23.73,24.60
36.72,40.93,39.73,39.73,38.60,38.60,38.60,38.60,39.37,39.37,34.58,39.28,29.27,35.99,33.66,31.61,28.17,28.17,26.23,26.23,25.48,25.48,25.48,25.48,24.67,24.67,25.19,25.19,25.19,25.19,25.19,25.19,25.25,25.25,22.49,25.16,24.82,24.82,24.26,24.26,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.67,23.66,24.16,24.16,24.16,24.16,24.16,24.16,23.76,24.56,24.16,24.16
36.72,40.93,39.73,39.73,38.60,38.60,38.60,38.60,39.37,39.37,34.58,39.28,35.99,29.27,33.66,31.61,28.17,28.17,26.23,26.23,25.48,25.48,25.48,25.48,25.70,25.70,25.19,25.19,25.19,25.19,25.19,25.19,25.25,25.25,22.49,25.16,24.82,24.82,24.26,24.26,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,23.66,24.67,24.16,24.16,24.16,24.16,24.16,24.16,23.76,24.56,24.16,24.16
41.03,41.15,39.99,39.18,38.68,37.76,38.22,38.22,39.60,39.60,39.60,39.60,37.25,34.63,33.26,31.76,28.20,28.20,26.82,25.57,25.48,25.48,25.48,25.48,25.19,25.19,25.19,25.19,25.19,25.19,25.19,25.19,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
33.29,41.15,38.32,39.14,37.76,38.68,38.22,38.22,39.60,39.60,39.60,39.60,37.25,34.63,31.18,29.68,28.20,28.20,26.82,25.57,25.48,25.48,25.48,25.48,25.19,25.19,25.19,25.19,25.19,25.19,25.19,25.19,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
41.41,41.41,39.16,39.16,38.22,38.22,38.22,38.22,38.84,38.84,38.84,38.84,37.46,35.07,33.51,30.27,28.20,28.20,26.66,25.74,25.48,25.48,25.48,25.48,25.19,25.19,25.19,25.19,25.19,25.19,25.19,25.19,24.99,24.09,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,24.73,23.59,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
36.90,36.90,39.16,39.16,38.22,38.22,38.22,38.22,38.84,38.84,38.84,38.84,35.97,33.58,33.51,30.27,28.20,28.20,26.66,25.74,25.48,25.48,25.48,25.48,25.19,25.19,25.19,25.19,25.19,25.19,25.19,25.19,24.09,24.99,24.54,24.54,24.54,24.54,24.54,24.54,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.36,24.16,24.16,24.16,24.16,24.16,24.16,23.59,24.73,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
24.05,39.47,40.45,39.00,37.78,37.78,37.13,37.13,37.31,37.31,37.92,37.92,37.10,34.92,32.89,32.03,27.66,27.66,26.13,26.13,25.78,25.78,25.78,25.78,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.62,24.62,24.14,24.14,24.38,24.38,24.38,24.38,24.51,24.51,24.03,24.03,24.79,23.75,24.27,24.27,24.57,24.57,24.57,24.57,24.09,24.09,24.13,25.01
24.05,39.47,37.96,36.52,36.47,36.47,37.13,37.13,37.31,37.31,36.70,36.70,35.22,33.04,31.17,32.03,24.60,24.60,26.13,26.13,25.78,25.78,25.78,25.78,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.62,24.62,24.14,24.14,24.38,24.38,24.38,24.38,24.51,24.51,24.03,24.03,24.79,23.75,24.27,24.27,24.57,24.57,24.57,24.57,25.06,25.06,25.01,24.13
24.51,31.76,39.00,39.00,37.21,34.19,35.67,35.67,37.35,37.35,36.73,35.54,34.97,34.01,29.61,32.32,28.55,22.68,26.13,26.13,25.29,25.29,25.29,25.29,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.14,24.14,24.62,24.62,24.38,24.38,24.38,24.38,24.51,24.51,23.52,23.52,24.27,24.27,23.68,24.86,24.57,24.57,24.57,24.57,24.57,24.57,24.57,24.57
31.76,39.01,37.96,37.96,34.19,35.35,34.79,34.79,34.93,34.93,36.73,35.54,33.05,34.01,32.32,29.61,26.71,26.57,26.13,26.13,25.29,25.29,25.29,25.29,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.14,24.14,24.62,24.62,24.38,24.38,24.38,24.38,24.51,24.51,24.54,24.54,24.27,24.27,23.68,24.86,24.57,24.57,24.57,24.57,24.57,24.57,24.57,24.57
25.55,37.85,36.11,35.24,34.59,33.63,32.99,32.99,32.57,32.57,29.18,32.49,31.56,31.56,29.38,29.38,26.46,26.46,25.80,25.80,25.54,25.54,25.54,25.54,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.57,24.57,24.57,24.57,24.87,23.44,24.15,24.15
23.06,35.37,33.36,32.49,31.47,30.51,30.25,30.25,30.77,30.77,30.28,31.40,28.96,28.96,27.92,27.92,26.46,26.46,25.80,25.80,25.54,25.54,25.54,25.54,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.57,24.57,24.57,24.57,23.44,24.87,24.15,24.15
34.30,34.30,30.46,30.46,32.43,32.43,31.47,31.47,30.95,30.95,30.79,30.79,30.34,28.84,27.23,27.23,26.46,26.46,25.80,25.80,25.54,25.54,25.54,25.54,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.92,24.92,24.38,24.38,24.38,24.38,24.38,24.38,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.57,24.57,23.96,25.19,24.99,24.99,24.99,24.99
34.30,34.30,30.46,30.46,29.60,29.60,28.71,28.71,28.98,28.98,27.46,27.46,27.34,28.84,27.23,27.23,26.46,26.46,25.80,25.80,25.54,25.54,25.54,25.54,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,23.83,23.83,24.38,24.38,24.38,24.38,24.38,24.38,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.57,24.57,23.96,25.19,24.99,24.99,24.99,24.99
29.29,17.64,18.54,18.54,27.99,27.00,26.97,26.97,26.14,26.14,26.14,26.14,26.59,25.07,25.83,25.83,25.91,25.91,25.35,25.35,25.34,25.34,25.34,25.34,25.40,25.40,24.72,24.72,25.06,25.06,25.06,25.06,24.07,24.98,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.68,24.68,24.22,24.22,24.45,24.45,24.45,24.45,24.89,24.89,24.89,24.89,25.19,25.19,25.56,26.73
17.64,29.29,28.39,28.39,27.99,27.00,26.97,26.97,26.14,26.14,26.14,26.14,26.59,25.07,25.83,25.83,25.91,25.91,25.35,25.35,25.34,25.34,25.34,25.34,25.40,25.40,24.72,24.72,25.06,25.06,25.06,25.06,24.98,24.07,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.68,24.68,24.22,24.22,24.45,24.45,24.45,24.45,24.89,24.89,24.89,24.89,25.19,25.19,25.56,26.73
27.34,27.34,27.34,27.34,26.02,26.02,25.49,25.49,25.52,25.52,25.52,25.52,25.83,25.83,25.83,25.83,25.34,25.34,24.78,24.78,25.34,25.34,25.34,25.34,25.40,25.40,24.72,24.72,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.22,24.22,24.68,24.68,24.45,24.45,23.85,25.04,24.89,24.89,24.89,24.89,25.19,25.19,26.15,26.15
27.34,27.34,27.34,27.34,26.02,26.02,25.49,25.49,25.52,25.52,25.52,25.52,25.83,25.83,25.83,25.83,25.34,25.34,24.78,24.78,25.34,25.34,25.34,25.34,25.40,25.40,24.72,24.72,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.22,24.22,24.68,24.68,24.45,24.45,25.04,23.85,24.89,24.89,24.89,24.89,25.19,25.19,26.15,26.15
27.02,27.02,26.45,25.49,25.98,25.98,25.40,25.40,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.34,25.34,25.34,25.34,25.34,25.34,25.78,25.78,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.89,24.89,24.89,24.89,25.38,25.38,25.96,25.96
27.02,27.02,25.49,26.45,25.98,25.98,25.40,25.40,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.34,25.34,25.34,25.34,25.34,25.34,24.90,24.90,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.89,24.89,24.89,24.89,25.38,25.38,25.96,25.96
27.02,27.02,25.97,25.97,25.40,25.40,24.83,24.83,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.34,25.34,25.34,25.34,25.83,24.86,25.34,25.34,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.89,24.89,25.42,25.42,25.38,25.38,25.96,25.96
27.02,27.02,25.97,25.97,25.40,25.40,24.83,24.83,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.24,25.34,25.34,25.34,25.34,25.83,24.86,25.34,25.34,25.06,25.06,25.06,25.06,25.06,25.06,25.06,25.06,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.52,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.45,24.89,24.89,24.36,24.36,25.38,25.38,25.96,25.96
26.06,24.46,25.26,25.26,24.63,24.63,24.63,24.63,24.59,24.59,24.59,24.59,24.98,24.98,25.32,25.32,24.29,24.29,25.16,25.16,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.33,24.33,24.33,24.33,24.33,24.33,23.85,24.81,24.75,24.75,25.16,24.33,25.78,25.78,25.78,25.78
24.46,26.06,25.26,25.26,24.63,24.63,24.63,24.63,24.59,24.59,24.59,24.59,24.98,24.98,23.09,23.09,24.29,24.29,25.16,25.16,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.33,24.33,24.33,24.33,24.33,24.33,23.85,24.81,24.75,24.75,24.33,25.16,25.78,25.78,25.78,25.78
24.55,25.97,25.74,24.79,25.53,23.72,24.09,25.17,24.59,24.59,24.59,24.59,24.98,24.98,24.21,24.21,24.29,24.29,25.16,25.16,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.75,24.75,24.75,24.75,25.78,25.78,25.78,25.78
24.55,25.97,25.74,24.79,25.53,23.72,24.09,25.17,24.59,24.59,24.59,24.59,24.98,24.98,24.21,24.21,24.29,24.29,25.16,25.16,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.75,24.75,24.75,24.75,25.78,25.78,25.78,25.78
25.26,25.26,25.26,25.26,24.63,24.63,24.63,24.63,24.59,24.59,24.59,24.59,24.59,24.59,24.59,24.59,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.79,23.75,24.27,24.27,24.27,24.27,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.86,24.86,24.86,24.86,25.02,25.02,24.55,25.49
25.26,25.26,25.26,25.26,24.63,24.63,24.63,24.63,24.59,24.59,24.59,24.59,24.59,24.59,24.59,24.59,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,24.27,23.75,24.79,24.27,24.27,24.27,24.27,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.33,24.86,24.86,24.86,24.86,25.02,25.02,24.55,25.49
